pickup_datetime,dropoff_datetime,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Trip_distance,pickup_hour
2/28/2014 8:00,2/28/2014 8:08,-73.9672699,40.6933403,-73.98718262,40.69223404,1.21,8
2/28/2014 8:00,2/28/2014 8:16,-73.95827484,40.81544113,-73.97848511,40.76221848,4.9,8
2/28/2014 8:00,2/28/2014 8:50,-73.93933105,40.84257889,-73.97727966,40.73666382,9.44,8
2/28/2014 8:00,2/28/2014 8:11,-73.94950104,40.7853508,-73.97663116,40.79328537,1.81,8
2/28/2014 8:00,2/28/2014 8:09,-73.95413208,40.82121277,-73.96920013,40.79056549,1.21,8
2/28/2014 8:00,2/28/2014 8:15,-73.94171143,40.81812668,-73.96508789,40.80272675,2.2,8
2/28/2014 8:00,2/28/2014 8:51,-73.94896698,40.82844162,-73.95450592,40.76414108,7.8,8
2/28/2014 8:00,2/28/2014 8:09,-73.93530273,40.79608154,-73.95407867,40.80627441,1.3,8
2/28/2014 8:00,2/28/2014 8:05,-73.95928192,40.81413651,-73.95209503,40.82132339,1.45,8
2/28/2014 8:00,2/28/2014 8:13,-73.94901276,40.8235054,-73.94676208,40.80165482,2,8
2/28/2014 8:00,2/28/2014 8:10,-73.94838715,40.81394196,-73.94220734,40.79784012,1.5,8
2/28/2014 8:00,2/28/2014 8:06,-73.94258118,40.83210373,-73.94199371,40.84208679,0.83,8
2/28/2014 8:00,2/28/2014 8:16,-73.93901062,40.80524063,-73.93972778,40.84140778,3.9,8
2/28/2014 8:00,2/28/2014 8:04,-73.93294525,40.85658646,-73.93923187,40.85496521,0.8,8
2/28/2014 8:00,2/28/2014 8:12,-73.93878937,40.8049202,-73.93823242,40.82619858,3.06,8
2/28/2014 8:00,2/28/2014 8:26,-73.91254425,40.82081985,-73.9369812,40.81410599,5.21,8
2/28/2014 8:00,2/28/2014 8:03,-73.935112,40.84494019,-73.93013,40.85168076,0.52,8
2/28/2014 8:00,2/28/2014 8:05,-73.92314148,40.76089096,-73.92359924,40.77037048,0.89,8
2/28/2014 8:00,2/28/2014 8:08,-73.93058014,40.67060471,-73.92306519,40.67616272,1.02,8
2/28/2014 8:00,2/28/2014 8:27,-73.9479599,40.79556656,-73.91841888,40.85148621,5.32,8
2/28/2014 8:00,2/28/2014 8:12,-73.89173889,40.86178207,-73.9167099,40.82878494,2.92,8
2/28/2014 8:00,2/28/2014 8:16,-73.94023895,40.75030136,-73.91518402,40.77248383,2.41,8
2/28/2014 8:00,2/28/2014 8:08,-73.8941803,40.76851654,-73.91194916,40.77525711,1.17,8
2/28/2014 8:00,2/28/2014 8:02,-73.90734863,40.81660843,-73.90706635,40.82278824,0.54,8
2/28/2014 8:00,2/28/2014 8:08,-73.9234314,40.80828476,-73.90618896,40.82032394,1.45,8
2/28/2014 8:00,2/28/2014 8:21,-73.87259674,40.87883377,-73.89518738,40.84656525,3.4,8
2/28/2014 8:00,2/28/2014 8:24,-73.8941803,40.76851654,-73.89457703,40.75832748,2.48,8
2/28/2014 8:00,2/28/2014 8:14,-73.90367889,40.85263824,-73.89389038,40.86195374,1.11,8
2/28/2014 8:00,2/28/2014 8:07,-73.91223145,40.85376358,-73.89096832,40.86210632,1.69,8
2/28/2014 8:00,2/28/2014 8:05,-73.88532257,40.75532532,-73.89060211,40.74714661,0.9,8
2/28/2014 8:00,2/28/2014 8:28,-73.83357239,40.71741867,-73.87245941,40.7743988,6,8
2/28/2014 8:00,2/28/2014 8:10,-73.8620224,40.73047256,-73.84498596,40.7197113,1.34,8
2/28/2014 8:00,2/28/2014 8:08,-73.82225037,40.71257019,-73.83041382,40.70986176,0.63,8
2/28/2014 8:01,2/28/2014 9:00,-73.8442688,40.72139359,-73.99913025,40.64025879,12.95,8
2/28/2014 8:01,2/28/2014 8:08,-73.9787674,40.68464661,-73.99250031,40.67723846,1.33,8
2/28/2014 8:01,2/28/2014 8:25,-73.94045258,40.67993164,-73.9901886,40.66388702,3.94,8
2/28/2014 8:01,2/28/2014 8:20,-73.96666718,40.8040123,-73.98933411,40.75648117,4.39,8
2/28/2014 8:01,2/28/2014 8:17,-73.95920563,40.80951309,-73.98179626,40.76196671,3.9,8
2/28/2014 8:01,2/28/2014 8:21,-73.93777466,40.81269073,-73.97946167,40.7596817,5.16,8
2/28/2014 8:01,2/28/2014 8:10,-73.96140289,40.80199432,-73.97338104,40.79537582,1.05,8
2/28/2014 8:01,2/28/2014 8:23,-73.99211884,40.68987656,-73.97148132,40.7545433,6.8,8
2/28/2014 8:01,2/28/2014 8:08,-73.95376587,40.81961823,-73.96630096,40.80234909,1.8,8
2/28/2014 8:01,2/28/2014 8:04,-73.96029663,40.80807114,-73.96627045,40.80395508,0.53,8
2/28/2014 8:01,2/28/2014 8:29,-73.99521637,40.68843079,-73.96124268,40.76091766,8.01,8
2/28/2014 8:01,2/28/2014 8:20,-73.91001892,40.81579971,-73.9571991,40.81220245,3.2,8
2/28/2014 8:01,2/28/2014 8:27,-73.92609406,40.86102295,-73.9545517,40.78968048,0.61,8
2/28/2014 8:01,2/28/2014 8:50,-73.92539978,40.81024551,-73.95292664,40.76432419,5.68,8
2/28/2014 8:01,2/28/2014 8:11,-73.9393692,40.8051033,-73.94930267,40.79383087,1,8
2/28/2014 8:01,2/28/2014 8:18,-73.92609406,40.86102295,-73.94880676,40.79747772,5,8
2/28/2014 8:01,2/28/2014 8:05,-73.94767761,40.79038239,-73.94784546,40.79574966,0.49,8
2/28/2014 8:01,2/28/2014 8:35,-73.98854828,40.67058945,-73.94290161,40.78584671,11.3,8
2/28/2014 8:01,2/28/2014 8:09,-73.93980408,40.85276794,-73.94284058,40.84353638,1.2,8
2/28/2014 8:01,2/28/2014 8:06,-73.92934418,40.85548782,-73.94247437,40.8415451,1.35,8
2/28/2014 8:01,2/28/2014 8:16,-73.94767761,40.79038239,-73.94158936,40.81438065,1.66,8
2/28/2014 8:01,2/28/2014 8:14,-73.95449829,40.80567169,-73.93819427,40.79204941,1.75,8
2/28/2014 8:01,2/28/2014 8:15,-73.94217682,40.78678131,-73.9360199,40.82052231,3.1,8
2/28/2014 8:01,2/28/2014 8:04,-73.93149567,40.85249329,-73.93460846,40.84643173,0.55,8
2/28/2014 8:01,2/28/2014 8:09,-73.93910217,40.84295273,-73.93383026,40.85649109,1.52,8
2/28/2014 8:01,2/28/2014 8:08,-73.93877411,40.79125977,-73.92834473,40.81158066,1.9,8
2/28/2014 8:01,2/28/2014 8:03,-73.91788483,40.76027298,-73.91429138,40.7634201,0.32,8
2/28/2014 8:01,2/28/2014 8:14,-73.94290924,40.80921555,-73.91174316,40.87807083,1.79,8
2/28/2014 8:01,2/28/2014 8:18,-73.95955658,40.80896378,-73.91172028,40.85907364,4.02,8
2/28/2014 8:01,2/28/2014 8:10,-73.9141922,40.84402466,-73.89617157,40.86226273,1.72,8
2/28/2014 8:01,2/28/2014 8:10,-73.87301636,40.74871826,-73.89348602,40.75874329,1.73,8
2/28/2014 8:01,2/28/2014 8:05,-73.88651276,40.87504959,-73.89006042,40.8681221,1.01,8
2/28/2014 8:01,2/28/2014 8:11,-73.91083527,40.84508133,-73.88785553,40.84550095,1.39,8
2/28/2014 8:01,2/28/2014 8:33,-73.95449829,40.80567169,-73.88666534,40.83101654,5.17,8
2/28/2014 8:01,2/28/2014 8:23,-73.82171631,40.82635498,-73.88666534,40.83743668,4,8
2/28/2014 8:01,2/28/2014 8:05,-73.89044189,40.7468338,-73.87962341,40.7481041,0.54,8
2/28/2014 8:01,2/28/2014 8:09,-73.88967133,40.74705887,-73.8693924,40.75193787,1.3,8
2/28/2014 8:01,2/28/2014 8:27,-73.91537476,40.85418701,-73.86471558,40.86546326,3.55,8
2/28/2014 8:01,2/28/2014 8:06,-73.86640167,40.86329651,-73.85983276,40.86304474,0.3,8
2/28/2014 8:01,2/28/2014 8:17,-73.8874054,40.83718872,-73.85683441,40.89578629,5.66,8
2/28/2014 8:01,2/28/2014 8:22,-73.91420746,40.83295822,-73.84322357,40.82542419,5.04,8
2/28/2014 8:01,2/28/2014 8:09,-73.8456955,40.72260666,-73.81773376,40.72317886,1.8,8
2/28/2014 8:02,2/28/2014 8:39,-73.93880463,40.67530441,-74.00233459,40.71649933,5.64,8
2/28/2014 8:02,2/28/2014 8:09,-73.98944855,40.70162582,-73.99468231,40.68632126,1.09,8
2/28/2014 8:02,2/28/2014 8:21,-73.98952484,40.70217514,-73.99037933,40.74026108,4.1,8
2/28/2014 8:02,2/28/2014 8:08,-73.96511841,40.59082031,-73.98257446,40.64602661,1.16,8
2/28/2014 8:02,2/28/2014 8:13,-73.95776367,40.71781921,-73.95908356,40.71656799,1,8
2/28/2014 8:02,2/28/2014 8:09,-73.95287323,40.7918129,-73.95817566,40.78457642,0.58,8
2/28/2014 8:02,2/28/2014 8:08,-73.95619965,40.8081131,-73.95799255,40.8159256,0.66,8
2/28/2014 8:02,2/28/2014 8:16,-73.93356323,40.84961319,-73.95618439,40.81063461,3.56,8
2/28/2014 8:02,2/28/2014 8:41,-73.94347382,40.83612823,-73.94403839,40.83755112,5.5,8
2/28/2014 8:02,2/28/2014 8:24,-73.95046234,40.79219055,-73.94043732,40.8413887,4.82,8
2/28/2014 8:02,2/28/2014 8:07,-73.95021057,40.82659149,-73.94007111,40.8360672,0.92,8
2/28/2014 8:02,2/28/2014 8:07,-73.90912628,40.81603622,-73.92554474,40.81352997,1.03,8
2/28/2014 8:02,2/28/2014 8:09,-73.89408875,40.75474167,-73.92165375,40.75494385,1.45,8
2/28/2014 8:02,2/28/2014 8:07,-73.913414,40.76539993,-73.91957092,40.7583046,0.6,8
2/28/2014 8:02,2/28/2014 8:14,-73.87963867,40.84022522,-73.91593933,40.83064651,2.34,8
2/28/2014 8:02,2/28/2014 8:09,-73.91196442,40.76767349,-73.9129715,40.75937271,0.7,8
2/28/2014 8:02,2/28/2014 8:06,-73.90302277,40.87275696,-73.91181183,40.86171341,0.61,8
2/28/2014 8:02,2/28/2014 8:07,-73.90323639,40.77095032,-73.91120911,40.77576065,0.55,8
2/28/2014 8:02,2/28/2014 8:07,-73.90070343,40.81674194,-73.90939331,40.81539536,0.83,8
2/28/2014 8:02,2/28/2014 8:08,-73.909729,40.8743515,-73.90582275,40.86697388,0.83,8
2/28/2014 8:02,2/28/2014 8:07,-73.91112518,40.84479141,-73.89993286,40.85501862,0.91,8
2/28/2014 8:02,2/28/2014 8:15,-73.91648102,40.81585312,-73.87853241,40.82852936,2.21,8
2/28/2014 8:02,2/28/2014 8:06,-73.81488037,40.69690323,-73.80843353,40.70031738,0.51,8
2/28/2014 8:03,2/28/2014 9:49,-73.83400726,40.67370987,-74.43764496,39.35719681,110.56,8
2/28/2014 8:03,2/28/2014 8:23,-73.94947815,40.79653168,-73.97136688,40.76047516,2.9,8
2/28/2014 8:03,2/28/2014 8:16,-73.95298767,40.80822372,-73.97015381,40.79147339,1.38,8
2/28/2014 8:03,2/28/2014 8:14,-73.93738556,40.81906128,-73.95970154,40.7984314,2.16,8
2/28/2014 8:03,2/28/2014 8:10,-73.95025635,40.79535675,-73.95861816,40.78387833,0.91,8
2/28/2014 8:03,2/28/2014 8:07,-73.9487915,40.82390976,-73.95720673,40.8154335,0.9,8
2/28/2014 8:03,2/28/2014 8:11,-73.93791962,40.82844543,-73.95576477,40.81869888,1.53,8
2/28/2014 8:03,2/28/2014 8:13,-73.96012878,40.80467606,-73.95401001,40.79031754,1.3,8
2/28/2014 8:03,2/28/2014 8:06,-73.95526123,40.80458069,-73.95226288,40.8106308,0.45,8
2/28/2014 8:03,2/28/2014 8:11,-73.95319366,40.78858185,-73.94619751,40.78379822,1.36,8
2/28/2014 8:03,2/28/2014 8:14,-73.9655838,40.80544662,-73.94580078,40.80780411,1.5,8
2/28/2014 8:03,2/28/2014 8:20,-73.94327545,40.82601929,-73.94425201,40.8238678,2.2,8
2/28/2014 8:03,2/28/2014 8:07,-73.95386505,40.81122971,-73.94371033,40.80996704,0.67,8
2/28/2014 8:03,2/28/2014 8:14,-73.94302368,40.78590012,-73.94143677,40.79855728,1.85,8
2/28/2014 8:03,2/28/2014 8:05,-73.94741058,40.83036804,-73.94113159,40.83394623,0.59,8
2/28/2014 8:03,2/28/2014 8:05,-73.94529724,40.8335228,-73.93991852,40.84121704,0.6,8
2/28/2014 8:03,2/28/2014 8:08,-73.93999481,40.82548141,-73.93663788,40.81999588,0.64,8
2/28/2014 8:03,2/28/2014 8:13,-73.915802,40.85043335,-73.93405151,40.85025406,1.26,8
2/28/2014 8:03,2/28/2014 8:14,-73.95606232,40.81354141,-73.9316864,40.85335922,3.8,8
2/28/2014 8:03,2/28/2014 8:08,-73.95734406,40.80182266,-73.92690277,40.81152725,1.35,8
2/28/2014 8:03,2/28/2014 8:17,-73.94044495,40.6799469,-73.91205597,40.66524124,2.39,8
2/28/2014 8:03,2/28/2014 8:14,-73.90349579,40.74570847,-73.91162109,40.72412109,1.9,8
2/28/2014 8:03,2/28/2014 8:19,-73.96625519,40.80403519,-73.90021515,40.89299393,7.75,8
2/28/2014 8:03,2/28/2014 8:06,-73.89313507,40.77044296,-73.89988708,40.77199173,0.41,8
2/28/2014 8:03,2/28/2014 8:10,-73.88398743,40.65003204,-73.89333344,40.66327667,1.24,8
2/28/2014 8:03,2/28/2014 8:22,-73.94970703,40.79642487,-73.86501312,40.77048111,8.01,8
2/28/2014 8:03,2/28/2014 8:10,-73.83069611,40.7594223,-73.85352325,40.74759293,1.92,8
2/28/2014 8:04,2/28/2014 8:19,-73.95433044,40.81609344,-73.97795868,40.78127289,2.9,8
2/28/2014 8:04,2/28/2014 8:36,-73.92534637,40.75226974,-73.9712677,40.76568222,4.04,8
2/28/2014 8:04,2/28/2014 8:17,-73.9442749,40.8194313,-73.96860504,40.79626083,2.5,8
2/28/2014 8:04,2/28/2014 8:32,-73.93824768,40.81785583,-73.96213531,40.7678833,2.07,8
2/28/2014 8:04,2/28/2014 8:12,-73.9509201,40.80561066,-73.96127319,40.80250168,0.9,8
2/28/2014 8:04,2/28/2014 8:11,-73.94913483,40.81286621,-73.96078491,40.79921341,0,8
2/28/2014 8:04,2/28/2014 8:34,-73.94396973,40.81006241,-73.95739746,40.76831055,3.6,8
2/28/2014 8:04,2/28/2014 8:27,-73.95431519,40.66980743,-73.95437622,40.66989517,3,8
2/28/2014 8:04,2/28/2014 8:09,-73.93924713,40.79919052,-73.94893646,40.79724884,0.85,8
2/28/2014 8:04,2/28/2014 8:15,-73.94057465,40.81964493,-73.947258,40.8020134,1.69,8
2/28/2014 8:04,2/28/2014 8:09,-73.93616486,40.79886246,-73.94665527,40.79174042,0.91,8
2/28/2014 8:04,2/28/2014 8:13,-73.95950317,40.80104065,-73.94651031,40.79571915,0.91,8
2/28/2014 8:04,2/28/2014 8:11,-73.95755005,40.80135345,-73.94502258,40.80832672,1.07,8
2/28/2014 8:04,2/28/2014 8:25,-73.90421295,40.84897232,-73.9444809,40.80924225,4.53,8
2/28/2014 8:04,2/28/2014 8:17,-73.92559814,40.82113266,-73.94426727,40.79135132,2.34,8
2/28/2014 8:04,2/28/2014 8:18,-73.93824768,40.81785583,-73.9437027,40.7910881,0.64,8
2/28/2014 8:04,2/28/2014 8:23,-73.9315567,40.84626007,-73.94351959,40.79941559,4.28,8
2/28/2014 8:04,2/28/2014 8:25,-73.97884369,40.68381119,-73.94332123,40.65752029,3.25,8
2/28/2014 8:04,2/28/2014 8:17,-73.93608856,40.80376053,-73.94225311,40.81735611,4.93,8
2/28/2014 8:04,2/28/2014 8:16,-73.95001221,40.81143951,-73.94198608,40.84212112,2.36,8
2/28/2014 8:04,2/28/2014 8:13,-73.93824768,40.81785583,-73.94176483,40.79842377,1.73,8
2/28/2014 8:04,2/28/2014 8:09,-73.95046234,40.7921524,-73.93989563,40.7897377,0.58,8
2/28/2014 8:04,2/28/2014 8:51,-73.93697357,40.85505676,-73.93872833,40.79973984,5.2,8
2/28/2014 8:04,2/28/2014 8:13,-73.95419312,40.80074692,-73.93761444,40.80441284,1.27,8
2/28/2014 8:04,2/28/2014 8:30,-73.85668182,40.82920456,-73.93688965,40.84916687,4.83,8
2/28/2014 8:04,2/28/2014 8:17,-73.94534302,40.80765915,-73.93444824,40.80159378,0.72,8
2/28/2014 8:04,2/28/2014 8:28,-73.9315567,40.84626007,-73.932724,40.79569626,0.71,8
2/28/2014 8:04,2/28/2014 8:30,-73.90735626,40.81676865,-73.92945862,40.81435394,3.92,8
2/28/2014 8:04,2/28/2014 8:13,-73.9057312,40.83141327,-73.92534637,40.81373596,1.86,8
2/28/2014 8:04,2/28/2014 8:15,-73.94158936,40.82674408,-73.92386627,40.81763077,1.31,8
2/28/2014 8:04,2/28/2014 8:34,-73.85980988,40.83773041,-73.9200058,40.82608032,4.2,8
2/28/2014 8:04,2/28/2014 8:19,-73.89717865,40.84845734,-73.91646576,40.81565475,2.17,8
2/28/2014 8:04,2/28/2014 8:13,-73.91120148,40.85467529,-73.90511322,40.87908173,1.99,8
2/28/2014 8:04,2/28/2014 8:12,-73.89658356,40.7544632,-73.9031601,40.74619675,1.03,8
2/28/2014 8:04,2/28/2014 8:13,-73.92105865,40.82627869,-73.90203094,40.83464813,1.4,8
2/28/2014 8:04,2/28/2014 8:08,-73.90451813,40.83262253,-73.89942169,40.82889175,0.53,8
2/28/2014 8:04,2/28/2014 8:08,-73.91173553,40.86169815,-73.89864349,40.86175537,0.34,8
2/28/2014 8:04,2/28/2014 8:13,-73.91194916,40.77529526,-73.89674377,40.77292252,1.25,8
2/28/2014 8:04,2/28/2014 8:18,-73.90783691,40.87360764,-73.88463593,40.86674881,1.48,8
2/28/2014 8:04,2/28/2014 8:09,-73.84425354,40.72133636,-73.85147858,40.71385956,0.75,8
2/28/2014 8:04,2/28/2014 8:08,-73.84609222,40.85658646,-73.85131073,40.8610611,0.67,8
2/28/2014 8:04,2/28/2014 8:09,-73.84357452,40.72152328,-73.84571838,40.72960281,0.65,8
2/28/2014 8:04,2/28/2014 8:29,-73.92572784,40.83716583,-73.82460022,40.82915878,8.98,8
2/28/2014 8:04,2/28/2014 8:15,-73.79920197,40.70928955,-73.80686951,40.71878433,1.13,8
2/28/2014 8:05,2/28/2014 8:24,-73.96299744,40.80514526,-73.98697662,40.7710228,2.94,8
2/28/2014 8:05,2/28/2014 8:20,-73.98310852,40.70212173,-73.98577881,40.7432518,3.93,8
2/28/2014 8:05,2/28/2014 8:21,-73.94419098,40.68479919,-73.98332977,40.69389343,2.65,8
2/28/2014 8:05,2/28/2014 8:27,-73.95610046,40.82256317,-73.97322845,40.7634964,5.46,8
2/28/2014 8:05,2/28/2014 8:34,-73.92649841,40.7656517,-73.96920776,40.7505188,3.9,8
2/28/2014 8:05,2/28/2014 8:40,-73.90139008,40.7509346,-73.96409607,40.75796127,3.86,8
2/28/2014 8:05,2/28/2014 8:20,-73.94100952,40.79270935,-73.95955658,40.76693344,2,8
2/28/2014 8:05,2/28/2014 8:15,-73.95770264,40.71761322,-73.95598602,40.68274307,1.45,8
2/28/2014 8:05,2/28/2014 8:15,-73.94595337,40.80548477,-73.95417023,40.78549957,1.7,8
2/28/2014 8:05,2/28/2014 8:18,-73.94204712,40.82278824,-73.95211029,40.79288483,2.6,8
2/28/2014 8:05,2/28/2014 8:21,-73.93848419,40.80477905,-73.94452667,40.78473663,1.88,8
2/28/2014 8:05,2/28/2014 8:08,-73.94955444,40.79342651,-73.94090271,40.8000412,0.79,8
2/28/2014 8:05,2/28/2014 8:09,-73.94276428,40.83179092,-73.93998718,40.83759308,0.41,8
2/28/2014 8:05,2/28/2014 8:07,-73.93832397,40.8117981,-73.93878937,40.80748367,0.5,8
2/28/2014 8:05,2/28/2014 8:10,-73.93774414,40.80094147,-73.93138885,40.79760361,0.55,8
2/28/2014 8:05,2/28/2014 8:13,-73.93695831,40.762043,-73.92191315,40.75530624,0.93,8
2/28/2014 8:05,2/28/2014 8:16,-73.93983459,40.81549072,-73.92165375,40.86765289,4.64,8
2/28/2014 8:05,2/28/2014 8:20,-73.90090942,40.86257553,-73.91881561,40.82760239,2.89,8
2/28/2014 8:05,2/28/2014 8:13,-73.89259338,40.86062622,-73.91162109,40.84885025,1.75,8
2/28/2014 8:05,2/28/2014 8:12,-73.92444611,40.86840057,-73.9068985,40.87661743,0,8
2/28/2014 8:05,2/28/2014 8:17,-73.90073395,40.88489151,-73.90609741,40.90431976,2.96,8
2/28/2014 8:05,2/28/2014 8:12,-73.92163849,40.76685333,-73.90391541,40.7746315,1.38,8
2/28/2014 8:05,2/28/2014 8:12,-73.90262604,40.85397339,-73.90274811,40.85375977,0.96,8
2/28/2014 8:05,2/28/2014 8:09,-73.89134979,40.746418,-73.89134216,40.73960876,0.49,8
2/28/2014 8:05,2/28/2014 8:15,-73.87807465,40.75626373,-73.88760376,40.75176239,1.76,8
2/28/2014 8:05,2/28/2014 8:14,-73.88409424,40.8679657,-73.87535095,40.88159943,1.28,8
2/28/2014 8:05,2/28/2014 8:13,-73.96808624,40.71174622,-73.8451767,40.71953201,1.07,8
2/28/2014 8:05,2/28/2014 8:17,-73.85559082,40.73278046,-73.82680511,40.71322632,2.71,8
2/28/2014 8:05,2/28/2014 8:12,-73.81586456,40.71036911,-73.80763245,40.70034027,1.13,8
2/28/2014 8:05,2/28/2014 8:22,-73.80752563,40.70031357,-73.78372955,40.67545319,2.76,8
2/28/2014 8:06,2/28/2014 8:17,-73.99256897,40.68983078,-74.01694489,40.67339706,2.07,8
2/28/2014 8:06,2/28/2014 9:00,-73.97519684,40.67519379,-73.97449493,40.7554245,8.5,8
2/28/2014 8:06,2/28/2014 8:17,-73.94218445,40.81238937,-73.96615601,40.80405045,1.97,8
2/28/2014 8:06,2/28/2014 8:23,-73.94391632,40.78878784,-73.96414185,40.77132034,1.87,8
2/28/2014 8:06,2/28/2014 8:09,-73.9640274,40.807827,-73.96166992,40.81282425,0.43,8
2/28/2014 8:06,2/28/2014 8:23,-73.96266937,40.80453491,-73.95642853,40.78134155,2.29,8
2/28/2014 8:06,2/28/2014 9:05,-73.93814087,40.84742737,-73.95491791,40.78521729,10.11,8
2/28/2014 8:06,2/28/2014 8:22,-73.93510437,40.79589844,-73.95451355,40.78086853,2.36,8
2/28/2014 8:06,2/28/2014 8:09,-73.95620728,40.81315231,-73.95285034,40.80500412,0.6,8
2/28/2014 8:06,2/28/2014 8:33,-73.90952301,40.77006531,-73.95194244,40.79030991,5.67,8
2/28/2014 8:06,2/28/2014 8:11,-73.94064331,40.81972885,-73.95059967,40.80089951,1.52,8
2/28/2014 8:06,2/28/2014 8:43,-73.90952301,40.77006531,-73.94963837,40.79869461,1.03,8
2/28/2014 8:06,2/28/2014 8:12,-73.95837402,40.81532669,-73.94898224,40.81291962,0.74,8
2/28/2014 8:06,2/28/2014 8:25,-73.92578125,40.86316681,-73.93763733,40.80408859,4.11,8
2/28/2014 8:06,2/28/2014 8:15,-73.92562866,40.82778168,-73.93714142,40.82645416,0.7,8
2/28/2014 8:06,2/28/2014 8:29,-73.83195496,40.70629883,-73.9313736,40.75179672,5.06,8
2/28/2014 8:06,2/28/2014 8:21,-73.94549561,40.8332634,-73.92073822,40.83305359,1.92,8
2/28/2014 8:06,2/28/2014 8:23,-73.95211029,40.8239212,-73.91443634,40.82785797,2.7,8
2/28/2014 8:06,2/28/2014 8:12,-73.91082001,40.81884003,-73.91329956,40.80776596,0,8
2/28/2014 8:06,2/28/2014 8:13,-73.92695618,40.86556244,-73.91242981,40.87696838,1.58,8
2/28/2014 8:06,2/28/2014 8:34,-73.95339966,40.78831863,-73.90555573,40.87997818,7.52,8
2/28/2014 8:06,2/28/2014 8:13,-73.93476868,40.69874573,-73.9044342,40.84735489,1.28,8
2/28/2014 8:06,2/28/2014 8:17,-73.90784454,40.84776688,-73.90395355,40.8281517,1.92,8
2/28/2014 8:06,2/28/2014 8:14,-73.91891479,40.75906754,-73.89671326,40.77294922,1.86,8
2/28/2014 8:06,2/28/2014 8:18,-73.9066391,40.82910919,-73.89425659,40.82338333,2.07,8
2/28/2014 8:06,2/28/2014 8:27,-73.92479706,40.82773209,-73.88876343,40.84625626,3.19,8
2/28/2014 8:06,2/28/2014 8:21,-73.89984894,40.85716248,-73.88871002,40.85613632,2.7,8
2/28/2014 8:06,2/28/2014 8:39,-73.96363068,40.68238068,-73.87081909,40.77410889,9.8,8
2/28/2014 8:06,2/28/2014 8:25,-73.91915131,40.83818054,-73.85567474,40.89609146,7.12,8
2/28/2014 8:07,2/28/2014 8:34,-73.98599243,40.70310974,-73.98516846,40.73800659,5.25,8
2/28/2014 8:07,2/28/2014 8:35,-73.96762848,40.69329834,-73.9827652,40.74221802,5.8,8
2/28/2014 8:07,2/28/2014 8:22,-73.9593277,40.80927277,-73.97999573,40.76562881,3.7,8
2/28/2014 8:07,2/28/2014 8:15,-73.95206451,40.80909729,-73.96416473,40.8031311,1,8
2/28/2014 8:07,2/28/2014 8:11,-73.95583344,40.80389023,-73.96122742,40.79647064,0.6,8
2/28/2014 8:07,2/28/2014 8:08,-73.95967865,40.81368637,-73.95801544,40.81525803,0,8
2/28/2014 8:07,2/28/2014 8:31,-73.95252991,40.81855011,-73.95597839,40.77973557,3.54,8
2/28/2014 8:07,2/28/2014 8:27,-73.96636963,40.80395126,-73.95389557,40.79047012,1.48,8
2/28/2014 8:07,2/28/2014 8:11,-73.94645691,40.80080795,-73.94049835,40.79479599,0.67,8
2/28/2014 8:07,2/28/2014 8:10,-73.93647003,40.84557724,-73.93878937,40.84147263,0.5,8
2/28/2014 8:07,2/28/2014 8:12,-73.92372894,40.8251915,-73.93048859,40.81619644,0.88,8
2/28/2014 8:07,2/28/2014 8:18,-73.92076111,40.83030701,-73.92330933,40.84965515,2.41,8
2/28/2014 8:07,2/28/2014 8:20,-73.94006348,40.84086227,-73.91416931,40.83571243,3.2,8
2/28/2014 8:07,2/28/2014 8:13,-73.8996048,40.77168274,-73.91178131,40.7753334,0.9,8
2/28/2014 8:07,2/28/2014 8:15,-73.92505646,40.80994034,-73.91036987,40.81582642,1.25,8
2/28/2014 8:07,2/28/2014 8:15,-73.91819763,40.86410522,-73.90602112,40.86272049,0.69,8
2/28/2014 8:07,2/28/2014 8:35,-73.8677597,40.85898209,-73.89997864,40.86378098,2.08,8
2/28/2014 8:07,2/28/2014 8:11,-73.88069916,40.7501564,-73.89063263,40.74715805,0.67,8
2/28/2014 8:07,2/28/2014 8:39,-73.99189758,40.68327332,-73.88560486,40.77321243,10.06,8
2/28/2014 8:07,2/28/2014 8:16,-73.86140442,40.75496674,-73.88452148,40.75104141,1.29,8
2/28/2014 8:07,2/28/2014 8:08,-73.87355804,40.82992172,-73.87377167,40.82980347,0,8
2/28/2014 8:07,2/28/2014 8:15,-73.91607666,40.74634171,-73.86791992,40.75183105,1.02,8
2/28/2014 8:07,2/28/2014 8:19,-73.88373566,40.88071442,-73.85387421,40.8819809,2.19,8
2/28/2014 8:07,2/28/2014 8:17,-73.90255737,40.83115387,-73.84840393,40.85647202,3.31,8
2/28/2014 8:07,2/28/2014 8:13,-73.84779358,40.72929764,-73.84425354,40.72262955,0.51,8
2/28/2014 8:07,2/28/2014 8:12,-73.83042145,40.75957489,-73.81826019,40.75397491,1.2,8
2/28/2014 8:08,2/28/2014 8:11,-73.99221039,40.69010925,-73.99376678,40.68558502,0.3,8
2/28/2014 8:08,2/28/2014 8:36,-73.93201447,40.85800934,-73.98247528,40.76045609,8.51,8
2/28/2014 8:08,2/28/2014 8:17,-73.95540619,40.80779266,-73.96458435,40.80654144,1.15,8
2/28/2014 8:08,2/28/2014 8:26,-73.96678162,40.80443954,-73.96335602,40.77478409,2.7,8
